ODO,Year,Age,Mileage,Engine,Power,Seats,Fuel_Diesel,Fuel_Petrol,Transmission_Automatic,Transmission_Manual,Owner_First,Owner_Fourth & Above,Owner_Second,Owner_Third,Price_Category
6844,2011,11,6.52901349370793,5162.83855200747,554.3219169435904,2.0558499972761597,0.018616665758719897,0.9813833342412801,1.0,0.0,0.018616665758719897,0.0,0.0,0.9813833342412801,0
13350,2013,9,8.966292684853723,4385.230429118097,447.0534965540569,3.110949214222391,0.3703164047407971,0.6296835952592029,1.0,0.0,0.3703164047407971,0.0,0.0,0.6296835952592029,0
17301,2014,8,10.446004641405327,3913.1318525040147,381.9290886538781,3.7515171607815265,0.5838390535938422,0.41616094640615775,1.0,0.0,0.5838390535938422,0.0,0.0,0.41616094640615775,0
9580,2011,11,7.554111898536082,4835.783346657536,509.20575338333265,2.49961554049181,0.16653851349727,0.83346148650273,1.0,0.0,0.16653851349727,0.0,0.0,0.83346148650273,0
24744,2016,6,13.234205205176005,3023.5631012057506,259.2160768284731,4.958530391851085,0.9861767972836948,0.013823202716305216,1.0,0.0,0.9861767972836948,0.0,0.0,0.013823202716305216,0
9814,2012,10,7.641516365806518,4807.897159480777,505.3589478252543,2.537452972210614,0.17915099073687124,0.8208490092631288,1.0,0.0,0.17915099073687124,0.0,0.0,0.8208490092631288,0
11707,2012,10,8.350637705984871,4581.653684281017,474.1494227524696,2.8444319073527584,0.2814773024509194,0.7185226975490806,1.0,0.0,0.2814773024509194,0.0,0.0,0.7185226975490806,0
7796,2011,11,6.885576061347844,5049.07811376045,538.6290478050372,2.2102060871635683,0.07006869572118946,0.9299313042788105,1.0,0.0,0.07006869572118946,0.0,0.0,0.9299313042788105,0
7547,2011,11,6.792415112626477,5078.800892638219,542.7292049998448,2.1698766721326743,0.05662555737755803,0.943374442622442,1.0,0.0,0.05662555737755803,0.0,0.0,0.943374442622442,0
8726,2011,11,7.23422057607335,4937.843911443265,523.2846644008122,2.3611344485166015,0.12037814950553383,0.8796218504944662,1.0,0.0,0.12037814950553383,0.0,0.0,0.8796218504944662,0
14255,2013,9,9.305273715552058,4277.079338371486,432.1344180023986,3.257694249156735,0.41923141638557837,0.5807685836144216,1.0,0.0,0.41923141638557837,0.0,0.0,0.5807685836144216,0
23682,2016,6,12.836330508954063,3150.504075714656,276.72715653232484,4.786290263616477,0.9287634212054924,0.07123657879450762,1.0,0.0,0.9287634212054924,0.0,0.0,0.07123657879450762,0
15689,2013,9,9.842431956081473,4105.700280678769,408.49325445817476,3.4902302840179535,0.4967434280059845,0.5032565719940155,1.0,0.0,0.4967434280059845,0.0,0.0,0.5032565719940155,0
22094,2016,6,12.241612193421446,3340.247538289348,302.9016278508599,4.528836447368592,0.8429454824561972,0.15705451754380284,1.0,0.0,0.8429454824561972,0.0,0.0,0.15705451754380284,0
16751,2014,8,10.240005724371532,3978.855316510035,390.9954190572414,3.6623401404205764,0.5541133801401922,0.4458866198598078,1.0,0.0,0.5541133801401922,0.0,0.0,0.4458866198598078,0
11891,2012,10,8.419516027828973,4559.6782196926615,471.1179814591867,2.874249362696524,0.29141645423217477,0.7085835457678252,1.0,0.0,0.29141645423217477,0.0,0.0,0.7085835457678252,0
11460,2012,10,8.258121930604549,4611.170622140453,478.22118487238276,2.8043817881404975,0.2681272627134992,0.7318727372865008,1.0,0.0,0.2681272627134992,0.0,0.0,0.7318727372865008,0
21781,2015,7,12.124431518089864,3377.633753752282,308.0589303005183,4.478108882289984,0.8260362940966613,0.17396370590333865,1.0,0.0,0.8260362940966613,0.0,0.0,0.17396370590333865,0
18317,2014,8,10.826772711297625,3791.64870639552,365.1708979876226,3.9163518230725645,0.6387839410241882,0.36121605897581177,1.0,0.0,0.6387839410241882,0.0,0.0,0.36121605897581177,0
13209,2013,9,8.913496055191494,4402.075068105571,449.3771577440973,3.0880935303859283,0.3626978434619761,0.6373021565380239,1.0,0.0,0.3626978434619761,0.0,0.0,0.6373021565380239,0
23692,2016,6,12.840072505282343,3149.3102006956337,276.5624654962317,4.787910175446902,0.9293033918156338,0.07069660818436618,1.0,0.0,0.9293033918156338,0.0,0.0,0.07069660818436618,0
13188,2013,9,8.905473501197289,4404.634644856103,449.7302427322982,3.08462056328887,0.3615401877629566,0.6384598122370434,1.0,0.0,0.3615401877629566,0.0,0.0,0.6384598122370434,0
16393,2014,8,10.106160301328664,4021.5583800522836,396.88616278423626,3.6043983988435775,0.5347994662811925,0.46520053371880754,1.0,0.0,0.5347994662811925,0.0,0.0,0.46520053371880754,0
24930,2016,6,13.303835736799346,3001.347645878304,256.1515296213852,4.988673479133916,0.9962244930446387,0.0037755069553613296,1.0,0.0,0.9962244930446387,0.0,0.0,0.0037755069553613296,0
16221,2014,8,10.041482411026486,4042.1937069582164,399.73273659984443,3.576399312132678,0.5254664373775593,0.47453356262244073,1.0,0.0,0.5254664373775593,0.0,0.0,0.47453356262244073,0
9902,2012,10,7.674726673197738,4797.301489979769,503.8973109198687,2.5518297286570295,0.18394324288567643,0.8160567571143236,1.0,0.0,0.18394324288567643,0.0,0.0,0.8160567571143236,0
17006,2014,8,10.33577371448834,3948.300767282292,386.7805219453184,3.703798144800147,0.5679327149333823,0.43206728506661773,1.0,0.0,0.5679327149333823,0.0,0.0,0.43206728506661773,0
10266,2012,10,7.811012292245418,4753.819887712176,497.8991703990112,2.610827832140873,0.2036092773802911,0.7963907226197089,1.0,0.0,0.2036092773802911,0.0,0.0,0.7963907226197089,0
13984,2013,9,9.20377542477265,4309.46212638206,436.6015144941331,3.213755595139675,0.4045851983798916,0.5954148016201084,1.0,0.0,0.4045851983798916,0.0,0.0,0.5954148016201084,0
22902,2016,6,12.54410640961162,3243.7374788381976,289.5883903417685,4.659786324507195,0.8865954415023983,0.11340455849760167,1.0,0.0,0.8865954415023983,0.0,0.0,0.11340455849760167,0
14102,2013,9,9.247831887786262,4295.406016753907,434.6625215332165,3.2328276570503296,0.4109425523501099,0.5890574476498901,1.0,0.0,0.4109425523501099,0.0,0.0,0.5890574476498901,0
13820,2013,9,9.142170370637151,4329.11707222529,439.31284804555105,3.1870867405355634,0.39569558017852113,0.6043044198214789,1.0,0.0,0.39569558017852113,0.0,0.0,0.6043044198214789,0
13344,2013,9,8.963970543311525,4385.971302848227,447.1556975887423,3.1099439581435178,0.3699813193811726,0.6300186806188274,1.0,0.0,0.3699813193811726,0.0,0.0,0.6300186806188274,0
17278,2014,8,10.43753621332272,3915.8336843208463,382.30179724914433,3.74785117459858,0.5826170581995267,0.4173829418004733,1.0,0.0,0.5826170581995267,0.0,0.0,0.4173829418004733,0
22330,2016,6,12.329917537245754,3312.0739285930217,299.0151733246819,4.567063868937556,0.8556879563125185,0.14431204368748152,1.0,0.0,0.8556879563125185,0.0,0.0,0.14431204368748152,0
8230,2011,11,7.048366689902486,4997.140151316826,531.4643808917376,2.2806782207370064,0.09355940691233555,0.9064405930876644,1.0,0.0,0.09355940691233555,0.0,0.0,0.9064405930876644,0
24691,2016,6,13.214466154344542,3029.860798375789,260.0848229328881,4.949985348201101,0.9833284494003669,0.0166715505996331,1.0,0.0,0.9833284494003669,0.0,0.0,0.0166715505996331,0
8839,2011,11,7.2764075487806625,4924.384258246169,521.4279505947904,2.379397207264356,0.12646573575478537,0.8735342642452146,1.0,0.0,0.12646573575478537,0.0,0.0,0.8735342642452146,0
20625,2015,7,11.691228858185847,3515.8460309597535,327.1248482328018,4.290575263283916,0.7635250877613055,0.23647491223869455,1.0,0.0,0.7635250877613055,0.0,0.0,0.23647491223869455,0
21087,2015,7,11.864258227477347,3460.641422661989,319.5095585309393,4.3654797521546955,0.788493250718232,0.21150674928176805,1.0,0.0,0.788493250718232,0.0,0.0,0.21150674928176805,0
20116,2015,7,11.500725324952633,3576.625729657969,335.50920287005,4.208106201278197,0.7360354004260655,0.2639645995739345,1.0,0.0,0.7360354004260655,0.0,0.0,0.2639645995739345,0
19079,2015,7,11.112288336304376,3700.555626036223,352.6049144916545,4.039951660737825,0.6799838869126082,0.32001611308739175,1.0,0.0,0.6799838869126082,0.0,0.0,0.32001611308739175,0
15638,2013,9,9.823110281585972,4111.864814922571,409.34363118561015,3.48186592276449,0.4939553075881634,0.5060446924118366,1.0,0.0,0.4939553075881634,0.0,0.0,0.5060446924118366,0
9506,2011,11,7.526201682511372,4844.688034627324,510.4341250842758,2.487533195892369,0.1625110652974563,0.8374889347025437,1.0,0.0,0.1625110652974563,0.0,0.0,0.8374889347025437,0
24255,2016,6,13.051037849731447,3082.002209847586,267.2775549540994,4.879237164385907,0.9597457214619692,0.04025427853803076,1.0,0.0,0.9597457214619692,0.0,0.0,0.04025427853803076,0
22254,2016,6,12.301459102119455,3321.153524561888,300.2676729947426,4.5547442000517115,0.8515814000172374,0.14841859998276263,1.0,0.0,0.8515814000172374,0.0,0.0,0.14841859998276263,0
9019,2011,11,7.343937912852527,4902.8388563756225,518.455835004326,2.40863113110499,0.13621037703499672,0.8637896229650033,1.0,0.0,0.13621037703499672,0.0,0.0,0.8637896229650033,0
17474,2014,8,10.511057922396004,3892.3767580927033,379.0659933144616,3.7796787542839843,0.5932262514279948,0.4067737485720052,1.0,0.0,0.5932262514279948,0.0,0.0,0.4067737485720052,0
20603,2015,7,11.683163210990708,3518.4193564934412,327.4798298193123,4.2870836411215185,0.7623612137071728,0.2376387862928272,1.0,0.0,0.7623612137071728,0.0,0.0,0.2376387862928272,0
9161,2011,11,7.397061756851177,4885.889820433196,516.117772606117,2.4316284661693404,0.14387615538978016,0.8561238446102198,1.0,0.0,0.14387615538978016,0.0,0.0,0.8561238446102198,0
6659,2011,11,6.459729687961038,5184.943385269574,557.371204209507,2.0258570077753406,0.008619002591780278,0.9913809974082197,1.0,0.0,0.008619002591780278,0.0,0.0,0.9913809974082197,0
6869,2011,11,6.538412422765735,5159.83984606998,553.9082555637015,2.0599187977340843,0.019972932578028124,0.9800270674219719,1.0,0.0,0.019972932578028124,0.0,0.0,0.9800270674219719,0
17352,2014,8,10.465150040213604,3907.0235585985165,381.08647009160904,3.7598052122136814,0.5866017374045605,0.41339826259543955,1.0,0.0,0.5866017374045605,0.0,0.0,0.41339826259543955,0
14924,2013,9,9.55588669336823,4197.121864496803,421.10455389937806,3.3661847157438225,0.4553949052479408,0.5446050947520592,1.0,0.0,0.4553949052479408,0.0,0.0,0.5446050947520592,0
15416,2013,9,9.740153632063958,4138.331936436737,412.9946814170985,3.445953953274441,0.48198465109148025,0.5180153489085197,1.0,0.0,0.48198465109148025,0.0,0.0,0.5180153489085197,0
24861,2016,6,13.27828043690867,3009.501003462472,257.2762578272519,4.977610578748342,0.9925368595827806,0.007463140417219405,1.0,0.0,0.9925368595827806,0.0,0.0,0.007463140417219405,0
17180,2014,8,10.40078172577404,3927.5601160625683,383.91941899551483,3.7319401410277226,0.5773133803425743,0.4226866196574257,1.0,0.0,0.5773133803425743,0.0,0.0,0.4226866196574257,0
19784,2015,7,11.376212357121965,3616.3512955848964,340.98921083373745,4.154204483602582,0.7180681612008608,0.2819318387991392,1.0,0.0,0.7180681612008608,0.0,0.0,0.2819318387991392,0
14689,2013,9,9.46786735463433,4225.204224949999,424.9784208999321,3.3280811059023074,0.44269370196743585,0.5573062980325642,1.0,0.0,0.44269370196743585,0.0,0.0,0.5573062980325642,0
20046,2015,7,11.4742790997437,3585.063334843677,336.6731420747722,4.196657618936667,0.7322192063122223,0.26778079368777774,1.0,0.0,0.7322192063122223,0.0,0.0,0.26778079368777774,0
10810,2012,10,8.014821423270066,4688.795069718598,488.9292158589654,2.6990568931905043,0.23301896439683478,0.7669810356031652,1.0,0.0,0.23301896439683478,0.0,0.0,0.7669810356031652,0
21543,2015,7,12.035074091058359,3406.1430280909053,311.99168863307375,4.439426013445177,0.8131420044817255,0.18685799551827453,1.0,0.0,0.8131420044817255,0.0,0.0,0.18685799551827453,0
17385,2014,8,10.477828496342426,3902.978527357417,380.52847166169704,3.765293721360357,0.5884312404534523,0.4115687595465477,1.0,0.0,0.5884312404534523,0.0,0.0,0.4115687595465477,0
21100,2015,7,11.86941172095075,3458.9972128395225,319.2827453261214,4.367710701710282,0.7892369005700938,0.21076309942990623,1.0,0.0,0.7892369005700938,0.0,0.0,0.21076309942990623,0
20620,2015,7,11.689527102332939,3516.3889721128244,327.19974513541905,4.2898385724385015,0.7632795241461671,0.23672047585383293,1.0,0.0,0.7632795241461671,0.0,0.0,0.23672047585383293,0
18118,2014,8,10.75225111946689,3815.4246428367537,368.4507083062912,3.8840913937086112,0.628030464569537,0.37196953543046296,1.0,0.0,0.628030464569537,0.0,0.0,0.37196953543046296,0
9646,2012,10,7.578518619037768,4827.996440592712,508.1315759297952,2.5101812203626697,0.17006040678755663,0.8299395932124434,1.0,0.0,0.17006040678755663,0.0,0.0,0.8299395932124434,0
14189,2013,9,9.280300529462046,4285.046973933538,433.2335264811077,3.2468833460874658,0.4156277820291552,0.5843722179708448,1.0,0.0,0.4156277820291552,0.0,0.0,0.5843722179708448,0
20221,2015,7,11.539978026145786,3564.1022488011063,333.7816308839156,4.225098712617223,0.7416995708724078,0.2583004291275922,1.0,0.0,0.7416995708724078,0.0,0.0,0.2583004291275922,0
22539,2016,6,12.40839043589046,3287.0373371206624,295.5614598922669,4.601034820731801,0.8670116069106004,0.13298839308939958,1.0,0.0,0.8670116069106004,0.0,0.0,0.13298839308939958,0
18881,2015,7,11.038029261833287,3724.247806938904,355.87317101599535,4.007804875252505,0.6692682917508349,0.3307317082491651,1.0,0.0,0.6692682917508349,0.0,0.0,0.3307317082491651,0
16710,2014,8,10.224767573128279,3983.7170123828823,391.66607362133834,3.6557435381507704,0.5519145127169235,0.4480854872830765,1.0,0.0,0.5519145127169235,0.0,0.0,0.4480854872830765,0
15973,2014,8,9.948851646714438,4071.7473317625363,403.80955956018704,3.5362994141620945,0.5120998047206982,0.48790019527930184,1.0,0.0,0.5120998047206982,0.0,0.0,0.48790019527930184,0
10278,2012,10,7.815497322799227,4752.388949392627,497.7017772793991,2.6127694038091893,0.2042564679363964,0.7957435320636036,1.0,0.0,0.2042564679363964,0.0,0.0,0.7957435320636036,0
18095,2014,8,10.743742226349369,3818.13938492663,368.8251978302226,3.880407890194532,0.6268026300648439,0.37319736993515606,1.0,0.0,0.6268026300648439,0.0,0.0,0.37319736993515606,0
18363,2014,8,10.843914401937782,3786.179690810327,364.416465715581,3.923772468371334,0.6412574894571114,0.35874251054288864,1.0,0.0,0.6412574894571114,0.0,0.0,0.35874251054288864,0
6580,2011,11,6.43017892564676,5194.371485626986,558.6717788856765,2.0130644699769524,0.004354823325650736,0.9956451766743493,1.0,0.0,0.004354823325650736,0.0,0.0,0.9956451766743493,0
15383,2013,9,9.727671760764883,4142.314247755966,413.5440278451242,3.4405505457856638,0.48018351526188785,0.5198164847381122,1.0,0.0,0.48018351526188785,0.0,0.0,0.5198164847381122,0
16011,2014,8,9.96281274910598,4067.293075285235,403.195109887832,3.5423431814311606,0.5141143938103868,0.4858856061896132,1.0,0.0,0.5141143938103868,0.0,0.0,0.4858856061896132,0
16968,2014,8,10.321352886755957,3952.9016980350043,387.4152048397451,3.6975553622320154,0.5658517874106719,0.4341482125893281,1.0,0.0,0.5658517874106719,0.0,0.0,0.4341482125893281,0
23459,2016,6,12.753119101612915,3177.052477104451,280.38941904878226,4.75026800935624,0.9167560031187467,0.08324399688125328,1.0,0.0,0.9167560031187467,0.0,0.0,0.08324399688125328,0
21315,2015,7,11.94966943202807,3433.3911812100923,315.75047954277613,4.402454299579251,0.8008180998597503,0.19918190014024972,1.0,0.0,0.8008180998597503,0.0,0.0,0.19918190014024972,0
14845,2013,9,9.526331383699041,4206.551415676972,422.4053287116584,3.3533902093935244,0.4511300697978414,0.5488699302021586,1.0,0.0,0.4511300697978414,0.0,0.0,0.5488699302021586,0
11704,2012,10,8.349414086808524,4582.0440770658515,474.20327612170274,2.843902202081612,0.281300734027204,0.718699265972796,1.0,0.0,0.281300734027204,0.0,0.0,0.718699265972796,0
14154,2013,9,9.267387993449322,4289.166687804264,433.8018271281323,3.2412935036577153,0.41376450121923836,0.5862354987807616,1.0,0.0,0.41376450121923836,0.0,0.0,0.5862354987807616,0
15891,2014,8,9.917896352500346,4081.6235446784613,405.17194985388096,3.5228988538962533,0.5076329512987511,0.4923670487012489,1.0,0.0,0.5076329512987511,0.0,0.0,0.4923670487012489,0
21442,2015,7,11.99725169460445,3418.210173626199,313.6563106992269,4.423052681646949,0.8076842272156495,0.19231577278435052,1.0,0.0,0.8076842272156495,0.0,0.0,0.19231577278435052,0
16417,2014,8,10.114921694257607,4018.763078498764,396.5005603537417,3.6081912096353275,0.5360637365451091,0.4639362634548909,1.0,0.0,0.5360637365451091,0.0,0.0,0.4639362634548909,0
20452,2015,7,11.626477191933558,3536.5048959069127,329.97466904188525,4.262544238932276,0.7541814129774254,0.24581858702257464,1.0,0.0,0.7541814129774254,0.0,0.0,0.24581858702257464,0
8075,2011,11,6.990143901528033,5015.715993322008,534.0268557047547,2.255473550445036,0.08515785014834532,0.9148421498516547,1.0,0.0,0.08515785014834532,0.0,0.0,0.9148421498516547,0
12705,2013,9,8.724369217529684,4462.415535359577,457.70092188361417,3.0062204404890407,0.33540681349634693,0.6645931865036531,1.0,0.0,0.33540681349634693,0.0,0.0,0.6645931865036531,0
7383,2011,11,6.730810379283731,5098.455736133286,545.4405244326786,2.143207956399883,0.04773598546662772,0.9522640145333723,1.0,0.0,0.04773598546662772,0.0,0.0,0.9522640145333723,0
15138,2013,9,9.635926839643652,4171.585246399407,417.58186347888693,3.400834129715866,0.4669447099052888,0.5330552900947112,1.0,0.0,0.4669447099052888,0.0,0.0,0.5330552900947112,0
18183,2014,8,10.776602544225792,3807.6553787470093,367.3789645037711,3.8946331360284807,0.6315443786761603,0.3684556213238397,1.0,0.0,0.6315443786761603,0.0,0.0,0.3684556213238397,0
14955,2013,9,9.56742271968896,4193.441322765904,420.59683556924494,3.3711786665320167,0.45705955551067223,0.5429404444893278,1.0,0.0,0.45705955551067223,0.0,0.0,0.5429404444893278,0
22606,2016,6,12.433392324420764,3279.0605441133757,294.4610881748438,4.6118581490998976,0.8706193830332991,0.1293806169667009,1.0,0.0,0.8706193830332991,0.0,0.0,0.1293806169667009,0
13452,2013,9,9.004441047725031,4373.059284773442,445.374528202578,3.127463657023823,0.37582121900794097,0.624178780992059,1.0,0.0,0.37582121900794097,0.0,0.0,0.624178780992059,0
23165,2016,6,12.642917441916067,3212.2120542458265,285.2395642446753,4.7025616631671285,0.9008538877223761,0.09914611227762393,1.0,0.0,0.9008538877223761,0.0,0.0,0.09914611227762393,0
13475,2013,9,9.012928473809165,4370.351391689457,445.00098347593143,3.131137867449855,0.37704595581661826,0.6229540441833817,1.0,0.0,0.37704595581661826,0.0,0.0,0.6229540441833817,0
16732,2014,8,10.233161827260957,3981.0388455881703,391.2966295361339,3.6593774143986835,0.5531258047995611,0.4468741952004389,1.0,0.0,0.5531258047995611,0.0,0.0,0.4468741952004389,0
